736591685510139904	2016-05-28 16:15:17	May showers bring wildflowers. Front page @seattletimes yesterday about Teanaway, where we preserved 50,000 acres! https://t.co/9D0VaKWrBq	1	0		0	0	0	
736334955442229248	2016-05-27 23:15:08	The signs of spring in the #pacificnorthwest. Consider the changes of past months as we say goodbye to spring https://t.co/Grx0YaWNbC	1	0	pacificnorthwest,	1	0	0	
730178490830602240	2016-05-10 23:31:32	RT @ruthedickey: Wow! Thanks @ForterraNW for including @SeaArtsLectures &amp; our talented young writers in your gorgeous magazine! https://t.c…	0	2		0	0	0
728737413196087299	2016-05-07 00:05:13	You didn't have to convince us that green (trees!) reduces stress. Happy Friday! https://t.co/q04YcAoEeL	1	1		0	45	1
728601572238884864	2016-05-06 15:05:26	Join a walking tour and see our partners at @elcentro72 and Friends of Lewis Pk bring greenspace back to life https://t.co/Byp4Nzv0l8	0	0		0	0	0
728027741610778624	2016-05-05 01:05:14	A really nice reminder about why nature where we live is important. From @alliance4trees https://t.co/MRQbaDIZAf	1	0		0	0	0
727942067171799040	2016-05-04 19:24:47	RT @SeattleSubway: Our ST3 input w/ @TranspoChoices @ForterraNW @SierraClubWASt @PugetSoundSage @FEETFIRST_WA @FuturewiseWA @OneAmerica#newline#htt…	0	7		0	0	0
727941973613662208	2016-05-04 19:24:25	RT @MontlakeEric: #GiveBIG Even more great non-profits! @seattletilth @WA_Toxics @SAFRescue @spl_foundation @PacSci @farmlandtrust @Forterr…	0	2	GiveBIG,	1	0	0
727662799527251968	2016-05-04 00:55:05	How do we decide when a plant is a native species in a warming world? Our restoration team faces this challenge too. https://t.co/Q0z00npFMV	1	0		0	0	0
727607189582585857	2016-05-03 21:14:06	RT @whit_dizz: Thanks @EatLikeAPeasant for the delicious lunch! @ForterraNW loves local food!#newline##GiveBIG #localfood #PNW https://t.co/8sfd3ge…	0	1	GiveBIG,localfood,PNW,	3	0	0
727607143336165376	2016-05-03 21:13:55	RT @whit_dizz: Lucky me! I get to hang out with these two from @ForterraNW for the #GiveBIG event at @THSEA - come visit (&amp; give!)! https:/…	0	2	GiveBIG,	1	0	0
727562599445860352	2016-05-03 18:16:55	We preserved the 140-acre Riverbend Farm, just outside of Arlington. #GiveBIG for Farms! https://t.co/EwuLfeRCEJ https://t.co/zwvvjhsp2J	3	1	GiveBIG,	1	56	1
727541248605609984	2016-05-03 16:52:05	@THSEA We're excited to be here! Be sure to stop by and say hello! #GiveBIG  https://t.co/Ha6YGdY0im	1	1	GiveBIG,	1	56	1
725803603949031424	2016-04-28 21:47:18	RT @Braided_River: “What I want to talk about is the web of all life,” Florian Schulz, @ForterraNW blog: https://t.co/SaqSCCmu8V https://t.…	0	3		0	0	0
725789377968803840	2016-04-28 20:50:46	RT @SeaArtsLectures: "I’m as close as I can be to untouched wilderness &amp; I have a smile on my face." https://t.co/shHRJVKRHo @MtneersBooks…	0	2		0	0	0
725700849071071233	2016-04-28 14:58:59	RT @MillerStacia: Inspiring equity as critical component of sustainability @ForterraNW #KCleadership https://t.co/aZP4eF8NEd	0	2	KCleadership,	1	0	0
725387938259853312	2016-04-27 18:15:36	RT @CrunchItUp: Left @ForterraNW's inspiring fundraiser to devour the latest #ampersandnw. Way to go @florangela - it's beautiful! https://…	0	1	ampersandnw,	1	0	0
725375683833155586	2016-04-27 17:26:54	RT @GLYConstruction: Forterra and Centro de la Raza sign partnership to address lack of affordable housing. @ForterraNW #forterrabreakfast	0	2	forterrabreakfast,	1	0	0
725375646260596736	2016-04-27 17:26:45	RT @CleanScapes: Thanks for a great breakfast this morning, @ForterraNW! #theplaceilove https://t.co/SqZKl01WeR	0	1	theplaceilove,	1	0	0
725356301765599232	2016-04-27 16:09:53	And on that high note, the #forterraannualbreakfast is officially over. Thank you to everyone who attended and care about #theplaceilove	3	0	forterraannualbreakfast,theplaceilove,	2	0	0
725354875043741696	2016-04-27 16:04:13	RT @tuneduptutorial: Nothing wrong with a little bedazzled accordion in the morning... Thanks @forterranw &amp; @SeattleOpera!	0	1		0	0	0
725354673369178113	2016-04-27 16:03:25	Gino Lucchetti dazzles the #ForterraAnnualBreakfast with an operatic aria. (and boy can he hit the high note! ) #theplaceilove	1	0	ForterraAnnualBreakfast,theplaceilove,	2	0	0
725354444146114561	2016-04-27 16:02:30	Surprise, Gino Lucchetti isn't just a fisheries scientist, he's also an opera singer! #theplaceilove	1	0	theplaceilove,	1	0	0
725353224329285633	2016-04-27 15:57:39	RT @jtwilcox111: 2000 urban residents at the @ForterraNW breakfast hearing one more pitch about farming shows a deep human hunger for this…	0	1		0	0	0
725353109334052864	2016-04-27 15:57:12	“I am a farmer. I am part of the less than 1% of the population that feeds over 99% of the population.” #theplaceilove	1	0	theplaceilove,	1	0	0
725353035531177984	2016-04-27 15:56:54	If this part of the planet is a place you love and you want to help preserve the local places your food is grown, you should support them	1	0		0	0	0
725352768123215872	2016-04-27 15:55:50	"The crop [Forterra is] trying to cultivate is sustainability." - Andrew Albert, farmer at Riverbend Farm #theplaceilove	2	0	theplaceilove,	1	0	0
725352530360827904	2016-04-27 15:54:54	Because, yes, we need more housing in this region …but not there.” Andrew Albert, farmer at Riverbend Farm #theplaceilove	1	0	theplaceilove,	1	0	0
725352073726816256	2016-04-27 15:53:05	RT @tuneduptutorial: Wonderful to learn about @forterranw and the holistic focus on sustainability &amp; social justice. Awesome new partnershi…	0	1		0	0	0
725351431759220738	2016-04-27 15:50:32	We couldn't agree more! https://t.co/NCeq7qsVtD	3	1		0	9677	1
725351371269009409	2016-04-27 15:50:17	Thanks! https://t.co/uOn8okYLEi	1	0		0	0	0
725351317556727809	2016-04-27 15:50:05	Us too! https://t.co/8af8DoLT4F	1	0		0	0	0
725351273596231681	2016-04-27 15:49:54	The idea is to buy keystone urban land and ensure it gets developed in a way that addresses the vital needs of people. #theplaceilove	2	1	theplaceilove,	1	38	1
725350888269860864	2016-04-27 15:48:22	RT @Van_Bad: @ForterraNW partnering with @elcentro72 to create affordable housing opportunities. #sustainability. #theplaceilove.	0	2	sustainability,theplaceilove,	2	0	0
725350781566722048	2016-04-27 15:47:57	RT @jwcreighton3: Congratulations to @ForterraNW &amp; El Centro de la Raza on their new partnership.	0	1		0	0	0
725350762511896577	2016-04-27 15:47:52	RT @DellaSeattle: Pleasure to hear Estela Ortega @elcentro72 speak at @ForterraNW conservation awards. Congrats on your NEA award! https://…	0	1		0	0	0
725350661307666434	2016-04-27 15:47:28	"The lack of affordable housing is an #environmentaljustice issue!" (audience responds with huge applause) #theplaceilove	1	0	environmentaljustice,theplaceilove,	2	0	0
725350499734671361	2016-04-27 15:46:50	As @MayorEdMurray says, "People deserve to live and work in the same city" #theplaceilove	1	1	theplaceilove,	1	418	1
725350405245296640	2016-04-27 15:46:27	@elcentro72 is providing an example of how to tackle gentrification #theplaceilove	1	0	theplaceilove,	1	0	0
725350318381256706	2016-04-27 15:46:06	"This is a dream come true" #theplaceilove	1	0	theplaceilove,	1	0	0
725350258545324032	2016-04-27 15:45:52	Affordable housing = keystone places #forterraannualbreakfast #theplaceilove	1	0	forterraannualbreakfast,theplaceilove,	2	0	0
725350001082146816	2016-04-27 15:44:51	Sustainability means equity in our region! #theplaceilove	1	0	theplaceilove,	1	0	0
725349892420308992	2016-04-27 15:44:25	Today we’re announcing an exciting new partnership with @elcentro72 to collaborate in acquiring land for affordable housing in our region!	1	1		0	56	1
725348671420661761	2016-04-27 15:39:34	On behalf of everyone @elcentro72 we want to thank @ForterraNW #theplaceilove	0	0	theplaceilove,	1	0	0
725347981248069633	2016-04-27 15:36:49	“As the @NYTimes has reported, we now have the most diverse school district in the nation.” #theplaceilove	2	0	theplaceilove,	1	0	0
725346744066662402	2016-04-27 15:31:54	Wayne Golf Course... "its own 90-acre Central Park" #theplaceilove	2	0	theplaceilove,	1	0	0
725346541351915520	2016-04-27 15:31:06	"We are a people who have what it takes, on any challenge, to keep this place we live #theplaceilove"	0	0	theplaceilove,	1	0	0
725346374762393601	2016-04-27 15:30:26	The people of this place, their ingenuity and creativity make this place special. #theplaceilove	1	0	theplaceilove,	1	0	0
725345846934396928	2016-04-27 15:28:20	Forterra staff have skills! Michelle Connor, Executive VP @ForterraNW juggles golf balls at #forterraannualbreakfast #theplaceilove	1	0	forterraannualbreakfast,theplaceilove,	2	0	0
725345371698786304	2016-04-27 15:26:27	RT @rashjordan: Watching video about Wayne Golf Course at @ForterraNW Awards Breakfast; so glad I made that first call to Jesse Sears a yea…	0	1	Bothell,	1	0	0
725345114734792708	2016-04-27 15:25:26	RT @Van_Bad: @ForterraNW President Gene Duvernoy: Our focus is to preserve Keystone Places that define the Pacific Northwest. https://t.co/…	0	1		0	0	0
725344827324268551	2016-04-27 15:24:17	RT @lauraclise: .@ForterraNW's Gene Duvernoy: Working rural landscapes support diversity: biodiversity, economic diversity &amp; social diversi…	0	1	ForThisPlace,	1	0	0
725344798693986305	2016-04-27 15:24:10	RT @LeoneKraus: Map showing @ForterraNW 400 keystone projects. #theplaceilove https://t.co/f5sQhbAx2F	0	3	theplaceilove,	1	0	0
725344250905382913	2016-04-27 15:22:00	...And a state-of-the-art community and education facility that welcomes kids from all our neighborhoods @SeattleOpera #theplaceilove	1	0	theplaceilove,	1	0	0
725344089919655936	2016-04-27 15:21:21	A space that throws itself open inviting all of us into its art-making, with transparent rehearsal studio #theplaceilove	2	0	theplaceilove,	1	0	0
725343963620626432	2016-04-27 15:20:51	Gene Duvernoy, President of Forterra, announces keystone places project working with @SeattleOpera at @seattlecenter	1	0		0	0	0
725343453039628289	2016-04-27 15:18:50	"Our vision is big in scope. No apologies." #forterraannualbreakfast #theplaceilove	1	1	forterraannualbreakfast,theplaceilove,	2	56	1
725343209132453889	2016-04-27 15:17:51	RT @barbchamberlain: Huge turnout at @ForterraNW breakfast this morning to celebrate dirt (and the food, farms, and forests that grow on it…	0	1		0	0	0
725343167646711808	2016-04-27 15:17:42	RT @Van_Bad: Enjoying the @ForterraNW Annual Breakfast event, with about 2000 fellow conservation minded friends. https://t.co/7QAAy0DhoH	0	1		0	0	0
725342943955968000	2016-04-27 15:16:48	“Diversity means resilience.” - Gene Duvernoy, Forterra President #forterraannualbreakfast #theplaceilove	1	0	forterraannualbreakfast,theplaceilove,	2	0	0
725342761981906944	2016-04-27 15:16:05	We’re not in it just for the beauty. We’re in it for the sustainability of this place. We’re in it for the resiliency of this place.	3	2		0	4496	2
725342661541019648	2016-04-27 15:15:41	By saving farms and all they represent. By saving 50k acres around the Teanaway River. By saving forests and shorelines around Port Gamble	2	0		0	0	0
725342456443592704	2016-04-27 15:14:52	Forterra is working hard to keep this place beautiful #theplaceilove	2	1	theplaceilove,	1	45	1
725342260246753281	2016-04-27 15:14:05	RT @lauraclise: Great to be with so many passionate champions for sustainable working lands, conservation &amp; economic development! 🌲 https:/…	0	3		0	0	0
725342183369273345	2016-04-27 15:13:47	"What we do on the land—all land, all dirt—matters. It matters like never before."	1	0		0	0	0
725341979458965504	2016-04-27 15:12:58	"Apologies to Shakespeare, but dirt is the stuff that dreams are made on." - Gene Duvernoy #forterraannualbreakfast #theplaceilove	2	1	forterraannualbreakfast,theplaceilove,	2	56	1
725341303035273216	2016-04-27 15:10:17	RT @jtwilcox111: At @ForterraNW annual breakfast hearing about the dream of being a farmer... #goodtoknow	0	1	goodtoknow,	1	0	0
725341213704908805	2016-04-27 15:09:56	"To the Sidhu family… thank you for being the next family to care for such cherished farm ground." - Gene Duvernoy, President of Forterra	0	0		0	0	0
725340576661442560	2016-04-27 15:07:24	Matlock Farm is the biggest farmland conservation project in Pierce County's history. #theplaceilove	1	0	theplaceilove,	1	0	0
725340296372854784	2016-04-27 15:06:17	Jordan Rash is a comic book hero! #theplaceilove #forterraannualbreakfast https://t.co/7JXWOPalPu	2	2	theplaceilove,forterraannualbreakfast,	2	492	2
725339476831035393	2016-04-27 15:03:02	"It has some of the best soil you’ll find anywhere in the country” – Jordan Rash, Forterra Pierce Country Conservation Director	0	0		0	0	0
725339039591596033	2016-04-27 15:01:17	@rashjordan the Forterra Pierce Country Conservation Director takes the stage!	0	0		0	0	0
725337074577080320	2016-04-27 14:53:29	RT @DerekEisel: Another humongo awesome annual breakfast @ForterraNW supporting #thePlaceILove @Boeing @Scope_5 https://t.co/O1k4p7aCUI	0	3	thePlaceILove,	1	0	0
725336667167412224	2016-04-27 14:51:52	Forterra takes a 100 year view of what is possible -Terry Mutter	0	1		0	6233	1
725335605140422657	2016-04-27 14:47:39	Thank you to all of our Table Captains, Sponsors, and guests! #theplaceilove	0	0	theplaceilove,	1	0	0
725335367226785792	2016-04-27 14:46:42	Bert Gregory, Chair of the Forterra Board of Directors takes the stage #forterraannualbreakfast #theplaceilove	0	0	forterraannualbreakfast,theplaceilove,	2	0	0
725333222863724548	2016-04-27 14:38:11	RT @DellaSeattle: Excited to attend the @ForterraNW annual conservation awards breakfast! #nurture #celebrate #connect https://t.co/A4iE9lL…	0	1	nurture,celebrate,connect,	3	0	0
725332217677922304	2016-04-27 14:34:11	The #forterraannualbreakfast is about to start! #theplaceilove	0	0	forterraannualbreakfast,theplaceilove,	2	0	0
724636632842801152	2016-04-25 16:30:11	.@grist has a great article on the Equity &amp; Environment Agenda https://t.co/1biIWm7sN6	0	0		0	0	0
723670498635186177	2016-04-23 00:31:06	RT @stumptowncoffee: Such a rad crew today at the @homegrownian and @ForterraNW park clean-up. Edgar the Frenchie was super helpful. https:…	0	8		0	0	0
723621982487502848	2016-04-22 21:18:19	Thanks for all your hard work! https://t.co/2RZ16xjuCo	1	0		0	0	0
723618609986080768	2016-04-22 21:04:55	Thanks @mollymoon @homegrownian @DRY_Sparkling @GrandCentralSEA @StarvationAlley and @stumptown for spending #earthday with us at Frink Park	5	1	earthday,	1	2651	1
723617121813430272	2016-04-22 20:59:00	@CityofBothell @OneBothell And you can join us on May 2 for the community kick off event! https://t.co/WPA0DO9Trv	0	0		0	0	0
723616920864354304	2016-04-22 20:58:12	We joined with @CityofBothell, King County, and @OneBothell to envision future of the 89-acre Wayne property. https://t.co/HBSwEwj70b	2	0		0	0	0
723577732223770624	2016-04-22 18:22:29	RT @GLYConstruction: Happy Earth Day! What is your Act of Green? #PlantATree @ForterraNW @EarthDayNetwork https://t.co/NBfzoCN5Gd https://t…	0	1	PlantATree,	1	0	0
723566139914113025	2016-04-22 17:36:25	And in the spirit of @MayorEdMurray's Agenda, @grist made a great explainer on #EnvironmentalJustice https://t.co/kXEYB1Uebs	0	0	EnvironmentalJustice,	1	0	0
723564889348808705	2016-04-22 17:31:27	On this #EarthDay, we joined in at announcement of @CityofSeattle's Equity &amp; Enviro Agenda https://t.co/R7SEgS2k3g	5	0	EarthDay,	1	0	0
723562958983294977	2016-04-22 17:23:47	RT @RMScottM: @MayorEdMurray We have a moral obligation  to connect justice and the environment #UpliftAll	0	2	UpliftAll,	1	0	0
723562254294077440	2016-04-22 17:20:59	RT @MayorEdMurray: Equity &amp; Environment Agenda focuses on achieving healthy environments for all – air, water, green space, food, &amp; quality…	0	6	EarthDay,	1	0	0
723560959416004609	2016-04-22 17:15:50	RT @SeattleOSE: #envirojustice: is about root causes, systemic issues &amp; long term solutions that work with communities, EEI Agenda coming s…	0	2	envirojustice,EarthDay2016,	2	0	0
723560719711510529	2016-04-22 17:14:53	A year ago @MayorEdMurray launched the Equity &amp; Environment Initiative. Today he announces a series of actions #upliftall	4	2	upliftall,	1	18041	2
723560267984990208	2016-04-22 17:13:05	At @SeattleOSE press conference in South Park where Jill Mangaliman from @gotgreenseattle opens the event #upliftall https://t.co/em1OczRRHL	1	1	upliftall,	1	509	1
723547068594180096	2016-04-22 16:20:38	In honor of Earth Day, we asked some young volunteers at our Duwamish Alive event last weekend… https://t.co/7VUUFfaIHO	1	0		0	0	0
720741856867266560	2016-04-14 22:33:44	RT @H_O_G_: @AmericanForests found a visual for teaching children of need for forests #WeNeedForests https://t.co/5bHj02mKPr https://t.co/1…	0	9	WeNeedForests,	1	0	0
720692645434032128	2016-04-14 19:18:11	RT @florangela: "Tasting" the wilderness @getyourhotcakes with @ForterraNW @WTA_hikers and Washington Wild. https://t.co/sLI3mrCQEX	0	2		0	0	0
720682821941993472	2016-04-14 18:39:09	RT @florangela: @getyourhotcakes Founder Autumn Martin giving @ForterraNW &amp; Ampersand Live props 4 storytelling and inspirng action https:/…	0	1		0	0	0
715567490537885697	2016-03-31 15:52:39	For more info on the flood master plan - known as "Timberworks" - please visit https://t.co/aBt6IkwIYt #Aberdeen #Hoquiam #forthisplace	0	0	Aberdeen,Hoquiam,forthisplace,	3	0	0
715567121200119808	2016-03-31 15:51:10	2/2: We're working w/ cities of #Aberdeen &amp; #Hoquiam to reduce flood risk and insurance costs through a flood master plan. #forthisplace	1	0	Aberdeen,Hoquiam,forthisplace,	3	0	0
715566078152192000	2016-03-31 15:47:02	1/2: Our conservation director @rashjordan and policy program manager @FromMeLinz are in #GraysHarbor today talking about flood resiliency	0	0	GraysHarbor,	1	0	0
715323436038356993	2016-03-30 23:42:51	Thanks @Boeing for your insight on Lean Principles and #sustainability in the workplace at @gogreenconf	4	1	sustainability,	1	2806	1
715263667562909696	2016-03-30 19:45:21	Tasting local earl grey, balsamic strawberry &amp; salted caramel ice cream from past partner @mollymoon at @gogreenconf	2	1		0	2806	1
715221753736245248	2016-03-30 16:58:48	We are at the @gogreenconf - a sustainability conference that's carbon neutral thanks to our ECC program!	3	1		0	2806	1
713077464021340160	2016-03-24 18:58:10	Love this photo from Namaste Garden in Tukwila Saturday by our awesome volunteer photographer! https://t.co/Hoq6BgwvJc	0	0		0	0	0
713077192897368064	2016-03-24 18:57:05	Learn more about #CLT + how we're working to bring it to #wastate https://t.co/hB244RZLon #masstimberconference https://t.co/0AGRxgzaue	2	1	CLT,wastate,masstimberconference,	3	1612	1
713071350609350656	2016-03-24 18:33:52	RT @lauraclise: .@ForterraNW President: Sustainability must link our natural,  social &amp; built environments. #MassTimberConference https://t…	0	5	MassTimberConference,	1	0	0
704724283982016513	2016-03-01 17:45:37	Maud Daudon of @SeattleChamber on growth + sustainability, including growing divide as highlighted by @zillow report https://t.co/X3dYylts76	0	1		0	2806	1
704504138701238272	2016-03-01 03:10:50	...It's important to you for your survival that it survives as well." - James Rasmussen	1	1		0	2806	1
704503761138380800	2016-03-01 03:09:20	..."This used to be my people's land. It is now yours. What happens to it is up to you. Learn this one lesson from us...	0	1		0	2806	1
704503484406607872	2016-03-01 03:08:14	James Rasmussen (Duwamish Tribal Member and DRCC Director) lays down some perspective in a fantastic closer...	0	1		0	2806	1
704503039856513025	2016-03-01 03:06:28	Judy Blanco talks about river-scale restoration at "Connecting for Success" panel on collaboration &amp; partnerships https://t.co/KkHGiajOWf	0	0		0	0	0
704424447810211840	2016-02-29 21:54:10	Gene talks with @SeattleChamber President Maud Daudon to talk about growth and wrangling fierce, independent minds https://t.co/X3dYylL2YE	1	1		0	15014	1
704397264433745920	2016-02-29 20:06:09	200+ people at Tukwila Community Center for Green Duwamish Watershed Symposium. Awesome lineup of speakers including our own Judy Blanco!	1	1		0	6383	1
704365560981622784	2016-02-29 18:00:10	RT @GLYConstruction: Thanks to GLY + Nordstrom volunteers for planting 450 trees at Camp Korey! #offsettingcarbonfootprint @ForterraNW http…	0	1	offsettingcarbonfootprint,	1	0	0
703321387918708736	2016-02-26 20:51:00	Last in our #InvasiveSpeciesWeek series: English ivy. #spreadlovenotinvasives friends! https://t.co/0uYWa5hlXz https://t.co/fYSns6lRaL	0	1	InvasiveSpeciesWeek,spreadlovenotinvasives,	2	45	1
703004811428376576	2016-02-25 23:53:02	RT @DowntownOntheGo: DOTG Board Member Jordan Rash @ForterraNW presents on conservation &amp; livability. @urbanuwt https://t.co/W8nTi6aLvq	0	2		0	0	0
703004695292354560	2016-02-25 23:52:35	#InvasiveSpeciesWeek: Removing Himalayan &amp; evergreen #blackberry doesn't have to be scarring https://t.co/pbV3seUnve https://t.co/22WJa8aW4p	0	0	InvasiveSpeciesWeek,blackberry,	2	0	0
702953443070078976	2016-02-25 20:28:55	Thank you @YPNseattle for hosting last night &amp; to @MktFoundation for talking about the beloved 3rd place @pike_place https://t.co/0AGS0HbM0G	1	0		0	0	0
702902071385841668	2016-02-25 17:04:47	What  happened 211 years ago? Earth's population reached 1 billion. https://t.co/QG5koBZSBl #overpopulation #climatechange	0	0	overpopulation,climatechange,	2	0	0
702720047375097856	2016-02-25 05:01:29	Storytelling connects us to our land &amp; communities. This connection is lost for many NW tribes https://t.co/QFgiQJa7iA #indigenous	2	1	indigenous,	1	0	0
702650958065508353	2016-02-25 00:26:57	#InvasiveSpeciesWeek series: Yellow archangel. Popular in ornamental gardens, this invasive spreads quickly https://t.co/QUEIKabBP8	1	1	InvasiveSpeciesWeek,	1	6383	1
702611628999708673	2016-02-24 21:50:40	Ivy, #blackberry &amp; #knotweed pose a constant threat to our native PNW plants. More on what we do to stop them https://t.co/u7LfDxSGqL	1	2	blackberry,knotweed,	2	6482	2
702566333448327169	2016-02-24 18:50:41	Taghreed Ibrahim's kitchen smells of cardamom, rose water &amp; orange blossom. More on her story in #AmpersandNW https://t.co/48euTBrLPb	0	0	AmpersandNW,	1	0	0
702297433158656001	2016-02-24 01:02:10	Susan Jones of #architecture firm atelierjones says #CLT is a quintessential Northwest material https://t.co/3OSNmxnwfB	0	1	architecture,CLT,	2	323	1
702240498476568576	2016-02-23 21:15:56	What is The Confluence Project's artist Maya Lin's #ecovice? Find out in #AmpersandNW https://t.co/mGcEjfNek1	0	0	ecovice,AmpersandNW,	2	0	0
702212783346028544	2016-02-23 19:25:48	Next up in our #InvasiveSpeciesWeek series: knotweed. Difficulty to remove: 10/10 https://t.co/tG4dGF9ih2 #spreadlovenotinvasives	0	0	InvasiveSpeciesWeek,spreadlovenotinvasives,	2	0	0
702188892942966786	2016-02-23 17:50:52	Bruce Barcott on "consciously guided evolution" in the next century in #AmpersandNW https://t.co/7sjgUmOLT4	0	0	AmpersandNW,	1	0	0
701976143008768000	2016-02-23 03:45:29	Where is artist &amp; technologist Janet Galore's third place? Find out in #ampersandnw https://t.co/ucltZ4xHWK	1	0	ampersandnw,	1	0	0
701913221318504449	2016-02-22 23:35:27	Smart shopping creates big change. Buy toxin-free products to save #waterways &amp; #wildlife https://t.co/udollaZWmg	1	0	waterways,wildlife,	2	0	0
701831184540524545	2016-02-22 18:09:28	It's Invasive Species Awareness Week! Brush up your skills on #invasives affecting the #pnw https://t.co/m8Ofzaw56Z https://t.co/O32tPww6TN	1	6	invasives,pnw,	2	3716	6
701816566611111936	2016-02-22 17:11:23	Project Feast utilizes food to bridge culture and socioeconomic class &amp; give a foothold to newcomers https://t.co/48euTBrLPb	1	0		0	0	0
701588554271555585	2016-02-22 02:05:20	Cross-laminated timber #CLT can increase forest health AND has a lower #carbonfootprint than concrete or steel https://t.co/3OSNmxnwfB	0	1	CLT,carbonfootprint,	2	323	1
701528179966656512	2016-02-21 22:05:26	What is Seward Audubon director Joey Manson's #ecovice? Find out in #AmpersandNW https://t.co/mGcEjfNek1 #SewardPark	0	0	ecovice,AmpersandNW,SewardPark,	3	0	0
701482192887791616	2016-02-21 19:02:42	Like #trees, useful life doesn't end when we die. Learn how you can keep on giving in #AmpersandNW https://t.co/qlrp7SlmZr #compostme	0	0	trees,AmpersandNW,compostme,	3	0	0
